t,hr,eda,spo2,accel,ambient_temp,ambient_noise,device_id,Battery_level
674.25,66.87780807,0.472972963,94,2,32.93298991,41,S01,32.575
674.5,86.2206999,0.661286837,92,1,33.32661421,41.1,S01,32.55
674.75,93.2893332,0.594661831,87,3,33.20710364,45.5,S01,32.525
675,83.86808521,0.593465471,86,1,33.38920015,55.5,S01,32.5
675.25,90.90980425,0.536992561,90,1,32.77950918,49.9,S01,32.475
675.5,100.1227045,0.388267299,88,0,33.97940815,67.3,S01,32.45
675.75,90.23709546,0.49585089,88,2,34.06384315,72.9,S01,32.425
676,82.49308596,0.597048846,98,0,32.52632876,30.5,S01,32.4
676.25,90.45088474,0.374173537,88,5,33.9892289,67.1,S01,32.375
676.5,81.44887833,0.563655321,96,0,33.09473569,71.1,S01,32.35
676.75,80.23903043,0.732260923,99,3,33.92848777,77.6,S01,32.325
677,76.48585764,0.606181665,89,0,33.46577675,48.1,S01,32.3
677.25,95.63413359,0.641402914,85,2,33.51438778,74.4,S01,32.275
677.5,71.81571334,0.521833875,100,0,33.40745118,41.3,S01,32.25
677.75,95.32367725,0.596793195,99,1,34.1060646,71.4,S01,32.225
678,84.99864124,0.428214679,86,0,32.88020599,65.3,S01,32.2
678.25,66.00693825,0.579586381,85,0,33.80392017,51.8,S01,32.175
678.5,83.67649293,0.565438813,89,1,34.05066508,30.1,S01,32.15
678.75,58.99973492,0.528991117,89,1,33.85817004,41.4,S01,32.125
679,86.25508017,0.631600742,100,4,34.66234946,71.4,S01,32.1
679.25,88.85231483,0.446121516,87,2,33.23552662,71.8,S01,32.075
679.5,74.07644044,0.481294248,93,1,33.97865241,57.7,S01,32.05
679.75,81.23547696,0.509546204,87,1,33.44695468,49.9,S01,32.025
680,99.54157434,0.397038903,88,1,34.11670304,73.2,S01,32
680.25,74.94253296,0.522693194,89,0,33.4961555,46.5,S01,31.975
680.5,69.41092413,0.328106959,86,3,33.30606211,51.6,S01,31.95
680.75,94.81663402,0.604695453,87,0,34.1530361,79.2,S01,31.925
681,99.62587191,0.504663737,10,1,33.25421903,50.3,S01,31.9
681.25,80.03695672,0.44791071,97,0,32.79363712,70.1,S01,31.875
681.5,90.11463035,0.416562639,100,1,33.24157656,73.4,S01,31.85
681.75,93.41475916,0.476542097,94,0,33.80951647,45.1,S01,31.825
682,72.57515767,0.568825971,95,0,34.19601938,34.9,S01,31.8
682.25,75.14694165,0.554773898,95,2,33.55556469,48.8,S01,31.775
682.5,92.30874513,0.429446205,90,1,34.15909853,51.1,S01,31.75
682.75,96.85014279,0.415396033,87,3,32.82091254,53.6,S01,31.725
683,85.6288086,0.565689871,99,1,33.27836827,52.4,S01,31.7
683.25,71.20185646,0.42776526,86,3,33.35571244,33.3,S01,31.675
683.5,99.87061112,0.505990977,90,3,33.44272029,37.2,S01,31.65
683.75,74.69029102,0.512375464,98,0,33.54204719,35.4,S01,31.625
684,76.64862219,0.531206213,90,1,33.84545548,47.7,S01,31.6
684.25,83.42337834,0.585827043,88,0,33.27759658,58,S01,31.575
684.5,95.54160421,0.373703706,86,1,33.56951434,59.5,S01,31.55
684.75,88.53975977,0.308884067,90,0,33.47743855,45.7,S01,31.525
685,84.148655,0.443255272,87,0,33.03705505,72.9,S01,31.5
685.25,84.6328853,0.680152841,95,2,33.44316666,77.5,S01,31.475
685.5,80.43514669,0.70221741,92,0,33.42817024,42.7,S01,31.45
685.75,85.58139515,0.683117714,86,2,33.41745972,30.5,S01,31.425
686,54.70439922,0.480701863,91,3,33.51587973,40,S01,31.4
686.25,77.03392541,0.321788492,88,1,33.53783677,64.8,S01,31.375
686.5,82.41321935,0.26569609,93,0,33.28385241,30.1,S01,31.35
686.75,68.48985916,0.438596184,91,1,34.13635737,44.8,S01,31.325
687,83.86323318,0.480192637,88,2,32.91525969,55.4,S01,31.3
687.25,77.95528779,0.63006254,91,1,33.13951495,63.3,S01,31.275
687.5,97.55475698,0.586780546,95,2,34.88998181,68.2,S01,31.25
687.75,95.73019725,0.522740508,91,2,32.98100432,38.3,S01,31.225
688,75.34194431,0.411015523,96,0,32.82312266,72.2,S01,31.2
688.25,78.49162288,0.403922044,88,5,33.86723837,46.8,S01,31.175
688.5,79.26052434,0.525412769,93,1,32.46144007,73.4,S01,31.15
688.75,75.48340524,0.569705098,97,1,33.38236305,52.4,S01,31.125
689,81.95024984,0.539188126,97,0,34.57291246,48,S01,31.1
689.25,72.41717931,0.396540204,91,4,32.72753204,41,S01,31.075
689.5,68.69384665,0.565066763,98,2,32.50901776,73.7,S01,31.05
689.75,86.22711224,0.542591097,89,0,32.7504094,79.2,S01,31.025
690,86.29529584,0.392933359,91,3,33.94917978,31.9,S01,31
690.25,71.9568424,0.421567903,92,0,34.06238836,34.3,S01,30.975
690.5,88.95355431,0.568849597,91,0,33.2437056,36.6,S01,30.95
690.75,73.68422271,0.476549246,85,2,33.8416062,62.9,S01,30.925
691,82.53165238,0.65891473,91,5,34.19512766,59.4,S01,30.9
691.25,88.20344013,0.550112928,94,0,34.39367321,31.9,S01,30.875
691.5,79.66387435,0.451336881,99,0,33.37683236,59.8,S01,30.85
691.75,84.54740912,0.49897944,93,1,32.34926414,78.9,S01,30.825
692,74.83570356,0.506338339,97,1,33.08956054,38.7,S01,30.8
692.25,78.03533417,0.427160969,98,0,33.2865979,51.9,S01,30.775
692.5,77.94140569,0.40874118,97,0,33.3705306,48.4,S01,30.75
692.75,72.53421653,0.570138989,96,3,33.4060703,34.4,S01,30.725
693,78.23225837,0.58452733,95,2,34.0594473,72.4,S01,30.7
693.25,64.51381701,0.560378147,98,1,34.13721421,31.1,S01,30.675
693.5,75.08846253,0.651531809,86,3,33.41416317,65.3,S01,30.65
693.75,77.15124507,0.445822676,92,0,34.04924244,33.9,S01,30.625
694,77.43820248,0.667427077,87,1,33.67883068,60.9,S01,30.6
694.25,77.58502554,0.409907888,100,3,33.53225299,32.6,S01,30.575
694.5,79.382358,0.398731444,92,0,33.95327208,37.1,S01,30.55
694.75,84.79441518,0.324004112,92,0,33.53612602,71.3,S01,30.525
695,88.74517074,0.455420469,97,1,34.52890559,59.5,S01,30.5
695.25,73.50234773,0.449627766,93,3,32.78079442,59.8,S01,30.475
695.5,67.96799145,0.552593728,92,0,33.24241455,61.1,S01,30.45
695.75,69.57955588,0.524389094,90,0,33.43674055,48,S01,30.425
696,75.12797079,0.380702663,94,3,33.71972635,30.1,S01,30.4
696.25,76.48078682,0.460727376,96,1,34.13398024,58.1,S01,30.375
696.5,72.30003934,0.462853798,99,0,33.48780072,42.1,S01,30.35
696.75,67.03883336,0.322401775,96,1,32.78888518,45.7,S01,30.325
697,75.43879173,0.401905327,86,0,33.92125695,73,S01,30.3
697.25,81.8142662,0.422918637,97,1,33.87747938,49.5,S01,30.275
697.5,85.95029466,0.643362502,88,2,32.52907067,52.3,S01,30.25
697.75,74.42576947,0.519145072,88,2,33.49809793,59.8,S01,30.225
698,75.87002178,0.566216875,85,2,32.70492908,36.6,S01,30.2
698.25,70.73301691,0.35013645,85,4,33.16767445,30.1,S01,30.175
698.5,79.6856083,0.619421448,90,1,33.04859554,77,S01,30.15
698.75,71.51571366,0.630110206,86,2,33.90463235,63.3,S01,30.125
699,85.73127813,0.300165503,98,0,33.55841509,63.6,S01,30.1
699.25,62.14133508,0.429468328,86,2,32.8572045,75.8,S01,30.075
699.5,76.40370328,0.549576557,92,2,33.94003298,31.7,S01,30.05
699.75,83.01107339,0.564438845,88,1,32.78309709,66.9,S01,30.025
700,81.83834516,0.432150527,93,1,33.6650569,31.9,S01,30
700.25,106.9303366,0.469450054,97,2,33.09299467,77,S01,29.975
700.5,83.49800025,0.440261894,85,0,33.31716146,79.9,S01,29.95
700.75,69.95945403,0.511041805,85,0,33.75213537,40.3,S01,29.925
701,79.04535753,0.619717853,97,1,33.7607247,60.7,S01,29.9
701.25,62.23753667,0.422895784,93,1,34.16848454,44,S01,29.875
701.5,79.19400251,0.60008205,88,1,33.45887315,31.9,S01,29.85
701.75,71.66943943,0.421832793,96,1,33.65322543,57.3,S01,29.825
702,89.15390276,0.415237279,97,0,33.28113134,50,S01,29.8
702.25,74.50459725,0.581859462,93,1,33.59099494,65.6,S01,29.775
702.5,78.83234084,0.592193638,89,2,33.71974302,37.5,S01,29.75
702.75,73.64442159,0.585140994,86,1,33.45084508,77.4,S01,29.725
703,97.38851352,0.368420259,99,1,32.59812476,53.8,S01,29.7
703.25,76.78757234,0.453404902,88,0,33.66573545,70.8,S01,29.675
703.5,98.32557043,0.582298859,97,1,33.68228074,58.1,S01,29.65
703.75,88.14151762,0.504154184,89,2,33.15991326,71.3,S01,29.625
704,84.82066727,0.392630715,96,0,32.85780648,33.4,S01,29.6
704.25,83.68733147,0.545831794,100,1,34.23793958,76,S01,29.575
704.5,83.93797298,0.428519274,94,1,33.74572276,59.7,S01,29.55
704.75,60.72327421,0.679452485,85,0,33.38545948,65.3,S01,29.525
705,77.21116606,0.654484146,100,2,32.93148356,57.9,S01,29.5
705.25,88.45157971,0.560409743,90,1,33.08909259,63.5,S01,29.475
705.5,79.51102817,0.63610067,92,0,34.1512952,58.3,S01,29.45
705.75,65.94810153,0.506479135,85,0,33.56883097,38.3,S01,29.425
706,79.47595549,0.576543749,91,2,33.22470647,71.4,S01,29.4
706.25,97.04105516,0.64777203,85,0,33.75484462,58.9,S01,29.375
706.5,92.46891716,0.524549868,98,0,33.09280091,51.8,S01,29.35
706.75,79.37995991,0.474481283,88,1,34.25042152,47.2,S01,29.325
707,89.51449277,0.329537804,96,1,34.17640027,46.1,S01,29.3
707.25,76.3349298,0.491686647,90,1,33.26671296,59.4,S01,29.275
707.5,62.96128413,0.582342318,85,0,33.18566488,49.8,S01,29.25
707.75,70.75534012,0.594563343,10,0,32.1909334,41,S01,29.225
708,95.62888769,0.550436507,87,0,32.75920961,41,S01,29.2
708.25,77.26006918,0.445870091,94,0,32.83026511,31.5,S01,29.175
708.5,77.56616021,0.302317843,97,0,33.56759517,48.9,S01,29.15
708.75,77.00161804,0.45047849,92,2,33.33688315,50.6,S01,29.125
709,99.0413659,0.469565513,94,1,32.82733226,48.3,S01,29.1
709.25,96.25958915,0.468707103,89,1,33.35941798,30.7,S01,29.075
709.5,102.1878023,0.561855636,88,1,33.75266857,69.2,S01,29.05
709.75,78.4095479,0.698567641,96,0,33.76391967,41.1,S01,29.025
710,82.95624489,0.51235292,98,1,32.55016486,37.1,S01,29
710.25,64.83357451,0.478326821,92,0,33.43586826,79.2,S01,28.975
710.5,94.76934426,0.474077819,91,0,32.80832961,55.2,S01,28.95
710.75,68.32220449,0.512438477,95,0,33.95086435,77.5,S01,28.925
711,82.16775564,0.417170624,87,0,33.89207321,61.1,S01,28.9
711.25,69.02697472,0.512019856,91,0,33.05098639,76.9,S01,28.875
711.5,74.11133173,0.545081234,91,0,33.1169774,79.9,S01,28.85
711.75,71.62737569,0.520968606,99,1,33.26936647,44.8,S01,28.825
712,73.92124739,0.545754193,96,0,32.3736033,40.5,S01,28.8
712.25,74.60877297,0.543374761,99,2,33.66798409,66.1,S01,28.775
712.5,74.51731205,0.322810332,86,0,33.36357773,30.1,S01,28.75
712.75,88.33333912,0.563687016,93,1,33.98508754,41.3,S01,28.725
713,68.95137207,0.432898515,95,1,32.95079539,73.2,S01,28.7
713.25,82.20541427,0.390416084,94,3,33.19043853,56.7,S01,28.675
713.5,92.17959152,0.389554817,91,1,32.74673737,66.1,S01,28.65
713.75,74.86803635,0.543354161,95,2,32.99785472,31.4,S01,28.625
714,72.82081109,0.477742507,96,1,32.909009,70.6,S01,28.6
714.25,77.69475375,0.331803122,85,1,33.99798684,49,S01,28.575
714.5,91.79725208,0.547803782,87,1,33.15086908,41.4,S01,28.55
714.75,81.94107631,0.356039187,87,0,33.56208784,49.8,S01,28.525
715,74.68785705,0.513982136,100,4,33.3096183,65.3,S01,28.5
715.25,84.83876651,0.523849893,96,0,32.86526737,33.8,S01,28.475
715.5,68.9770785,0.588557708,94,3,33.41584979,64.8,S01,28.45
715.75,86.8135951,0.678168479,93,1,33.79955167,45.3,S01,28.425
716,84.08607308,0.363532367,94,0,32.8961203,36.3,S01,28.4
716.25,76.92191529,0.494752614,98,3,33.9045564,56.5,S01,28.375
716.5,71.61414202,0.47236647,94,0,33.07513954,64.3,S01,28.35
716.75,71.13319078,0.543374969,99,2,33.25850804,31.9,S01,28.325
717,85.34817336,0.521566877,88,0,33.76534156,43.9,S01,28.3
717.25,92.28980502,0.464745376,94,3,33.16828192,61.5,S01,28.275
717.5,73.62692253,0.455909781,88,0,33.51878743,34.3,S01,28.25
717.75,84.58386704,0.388354914,87,1,33.34265459,53.4,S01,28.225
718,59.12972981,0.598786158,86,1,33.564684,64.6,S01,28.2
718.25,74.15382269,0.545920418,90,1,32.30963045,30.1,S01,28.175
718.5,79.68941067,0.59177682,96,0,32.58515909,73.6,S01,28.15
718.75,70.90316583,0.468960386,85,2,33.8079835,48,S01,28.125
719,70.63493625,0.434316453,93,0,34.0185907,51.2,S01,28.1
719.25,73.32220444,0.392168493,94,1,33.04475665,30.7,S01,28.075
719.5,82.92192728,0.535891758,97,1,33.37798582,33.4,S01,28.05
719.75,78.12670982,0.396020678,94,3,33.64735963,68.7,S01,28.025
720,57.61768767,0.684866307,97,2,33.8466088,76,S01,28
720.25,58.79299847,0.369235742,96,1,32.48616136,32.3,S01,27.975
720.5,73.93134822,0.527366012,87,0,33.05697988,49.5,S01,27.95
720.75,84.57686586,0.656685471,98,1,33.33371031,59.5,S01,27.925
721,52.52495157,0.559908976,100,0,33.8515701,70.9,S01,27.9
721.25,75.00269824,0.517567371,92,0,34.74921524,73.4,S01,27.875
721.5,74.73752143,0.403151635,91,0,33.38599714,40.8,S01,27.85
721.75,93.88337778,0.361823081,92,0,32.79651127,40.3,S01,27.825
722,76.14978188,0.577005011,96,0,33.70113404,53,S01,27.8
722.25,83.82988985,0.650614724,88,1,34.16049789,73.2,S01,27.775
722.5,81.4125714,0.456115001,86,1,33.55400706,30.7,S01,27.75
722.75,58.6943352,0.386093849,91,1,33.04667573,41.1,S01,27.725
723,87.68207217,0.254183057,96,3,33.97899697,51.9,S01,27.7
723.25,82.15396505,0.401923516,85,0,33.83177281,41.2,S01,27.675
723.5,85.0826864,0.488634316,100,1,32.98695958,73.4,S01,27.65
723.75,119.2623771,0.659912324,98,0,33.69071281,44,S01,27.625
724,59.15887061,0.567313369,96,0,33.99863278,75.3,S01,27.6
724.25,97.2469665,0.53050854,89,1,34.09094502,40.7,S01,27.575
724.5,77.12552481,0.459988034,93,2,33.46677551,34.7,S01,27.55
724.75,82.87328904,0.441683428,85,3,33.32096028,52.8,S01,27.525
725,79.54487755,0.64056476,95,2,34.11363691,70.5,S01,27.5
725.25,75.75763667,0.520073854,94,0,32.89491975,36.3,S01,27.475
725.5,74.30167072,0.289739931,98,0,33.71928965,40.3,S01,27.45
725.75,83.29508736,0.432646035,92,0,32.81498669,31.4,S01,27.425
726,64.82826303,0.414178397,89,2,34.03268814,37.1,S01,27.4
726.25,87.50579168,0.445373599,94,2,33.37097724,60.1,S01,27.375
726.5,75.83805595,0.556291066,91,0,34.13429162,47.2,S01,27.35
726.75,68.69930661,0.489255512,86,3,33.74570638,56.7,S01,27.325
727,75.49987142,0.492313459,89,1,32.88838988,41.3,S01,27.3
727.25,92.57149217,0.631347316,95,2,34.21231387,45.2,S01,27.275
727.5,74.64664913,0.430353891,97,0,34.27562263,79.8,S01,27.25
727.75,83.58453618,0.686419953,89,0,33.94114325,79.7,S01,27.225
728,72.69043724,0.432869241,85,1,33.11920607,37,S01,27.2
728.25,87.5792185,0.50891982,87,0,33.34699302,30.1,S01,27.175
728.5,86.85507739,0.47187964,91,1,33.57271361,73.7,S01,27.15
728.75,98.48608833,0.512341913,99,3,33.1481448,59,S01,27.125
729,78.24436055,0.5444592,87,0,34.34617329,49.5,S01,27.1
729.25,86.68654805,0.543383524,98,1,33.57216324,52.3,S01,27.075
729.5,80.9806754,0.424688267,90,0,32.14832598,73.9,S01,27.05
729.75,92.95871782,0.387708532,87,0,33.66967791,38.3,S01,27.025
730,72.81167612,0.750317179,90,2,33.3259213,51.2,S01,27
730.25,87.45005313,0.451601566,85,1,33.46253672,67.3,S01,26.975
730.5,78.05302704,0.569921244,95,2,33.31569032,76.9,S01,26.95
730.75,79.35811823,0.339235869,88,1,33.90352321,33.4,S01,26.925
731,80.91752484,0.472038728,97,0,34.05984389,35.7,S01,26.9
731.25,82.52240396,0.487280062,93,1,33.64152658,59.5,S01,26.875
731.5,78.83770957,0.547281507,87,0,33.33034441,77.5,S01,26.85
731.75,82.14713183,0.227754586,87,2,33.4793314,63,S01,26.825
732,95.78118058,0.516614061,88,2,33.50979981,66.7,S01,26.8
732.25,89.85449686,0.385025854,97,2,33.09878498,48.8,S01,26.775
732.5,88.69154592,0.532434571,91,0,33.78946432,56.9,S01,26.75
732.75,75.44460474,0.39636708,96,1,33.73002116,33.4,S01,26.725
733,71.10759172,0.41445173,96,0,34.27022062,69.2,S01,26.7
733.25,89.55300558,0.472637239,85,1,34.12767489,47.2,S01,26.675
733.5,88.76046793,0.394767053,96,2,33.15716254,50,S01,26.65
733.75,94.72670676,0.452446555,96,2,33.91014919,67.8,S01,26.625
734,73.96019374,0.380662423,97,0,33.02452331,66.6,S01,26.6
734.25,77.70451345,0.316682955,96,1,33.84796605,47.2,S01,26.575
734.5,63.60515837,0.601795705,10,1,33.2416929,55.5,S01,26.55
734.75,76.07528894,0.370395131,95,0,32.98837339,49.2,S01,26.525
735,89.96570511,0.482131911,85,0,33.64002267,67.1,S01,26.5
735.25,75.33504621,0.575289108,87,3,32.16271644,32.9,S01,26.475
735.5,86.40479795,0.43850559,89,1,32.62451221,72,S01,26.45
735.75,78.09496894,0.41748341,87,1,33.41125406,55,S01,26.425
736,83.24057028,0.522623809,100,1,33.54122088,35.1,S01,26.4
736.25,68.5230861,0.611793382,98,2,33.31534061,68.1,S01,26.375
736.5,80.8520945,0.383068473,95,2,32.71028185,75.3,S01,26.35
736.75,50.08864029,0.484985217,98,1,33.09105408,32.7,S01,26.325
737,78.13103842,0.326750541,95,1,33.69560466,78.5,S01,26.3
737.25,63.69526756,0.4606799,94,1,33.79089089,31.7,S01,26.275
737.5,92.05994517,0.503420468,86,0,33.49188844,64.8,S01,26.25
737.75,87.77407353,0.414537536,98,0,34.07841689,57.7,S01,26.225
738,84.66670982,0.454300817,90,1,33.69869851,73.4,S01,26.2
738.25,95.21006227,0.359177323,89,0,33.12627217,67.3,S01,26.175
738.5,70.51083479,0.507707861,87,2,33.35974897,71.1,S01,26.15
738.75,97.47363198,0.605569425,94,2,32.79856692,63.6,S01,26.125
739,89.32191564,0.390285613,91,0,33.4459305,65.4,S01,26.1
739.25,77.63444713,0.437732823,89,2,34.05605031,62.3,S01,26.075
739.5,91.35620147,0.550254625,85,1,33.84264504,79.1,S01,26.05
739.75,68.93706488,0.621209072,88,0,34.20100466,67.3,S01,26.025
740,71.75485838,0.350681019,96,1,33.34855738,56.7,S01,26
740.25,73.91410277,0.483121526,95,0,34.1730499,30.2,S01,25.975
740.5,74.71022292,0.528313082,96,1,33.40334789,61.2,S01,25.95
740.75,69.43442357,0.489794361,98,1,34.23579254,41.3,S01,25.925
741,92.23083067,0.252320793,90,0,33.48907163,65.3,S01,25.9
741.25,77.411456,0.550109001,88,2,33.85361569,42.9,S01,25.875
741.5,83.52504968,0.651933635,85,1,34.23755618,40.5,S01,25.85
741.75,74.29648634,0.511666175,90,1,33.40328619,37.8,S01,25.825
742,61.79396699,0.396889395,95,0,33.60919449,49.8,S01,25.8
742.25,82.70057358,0.448687275,91,1,34.14443171,37,S01,25.775
742.5,60.87745025,0.676991307,87,0,33.43349842,35.8,S01,25.75
742.75,79.31365954,0.590996254,89,2,32.83955386,49.8,S01,25.725
743,66.31684961,0.564002662,91,1,34.57150353,49.4,S01,25.7
743.25,99.87275999,0.535641258,88,1,33.26511777,79.1,S01,25.675
743.5,89.11362722,0.433886289,87,1,33.57937803,70.5,S01,25.65
743.75,81.05753791,0.479942882,98,2,34.07800333,35.1,S01,25.625
744,92.63706678,0.492207726,98,1,33.19575305,40.3,S01,25.6
744.25,71.53684023,0.554957432,86,1,32.99606604,32.7,S01,25.575
744.5,85.43479379,0.650891889,99,5,33.62686865,44.8,S01,25.55
744.75,81.99810434,0.611833814,89,1,32.6034618,66.9,S01,25.525
745,82.64020081,0.358061564,92,0,33.35604696,72.9,S01,25.5
745.25,92.723535,0.522399497,89,2,33.62251933,36.6,S01,25.475
745.5,87.32492103,0.573676335,86,0,33.36502405,45.3,S01,25.45
745.75,82.88723663,0.561886033,95,1,32.72827453,57.5,S01,25.425
746,63.45112564,0.437076624,99,0,34.29708898,63.4,S01,25.4
746.25,70.39953705,0.791410922,91,3,33.55176908,40.5,S01,25.375
746.5,78.77291066,0.372291544,92,0,34.21557606,46.4,S01,25.35
746.75,80.93372374,0.391681155,86,1,33.36998187,51.3,S01,25.325
747,68.69796275,0.523359508,85,0,33.05999401,52.4,S01,25.3
747.25,104.1167668,0.711680305,94,1,33.63459046,66.2,S01,25.275
747.5,95.16394055,0.416380515,100,2,33.39210644,44.4,S01,25.25
747.75,86.0211832,0.473417163,100,2,32.91111927,73.7,S01,25.225
748,80.72036861,0.607729367,88,1,34.23489213,54.2,S01,25.2
748.25,77.8779103,0.498213785,87,0,33.18886489,46.4,S01,25.175
748.5,70.4808154,0.466539615,100,1,32.57986681,73.5,S01,25.15
748.75,80.77480519,0.55656329,93,1,34.16408303,31.5,S01,25.125
749,82.5775254,0.527251799,88,0,33.24785099,42.8,S01,25.1
749.25,67.58239425,0.603043879,90,1,33.19608805,43.2,S01,25.075
749.5,83.34176417,0.629146889,99,1,32.61730621,34.3,S01,25.05
749.75,78.44740951,0.530700306,88,2,34.37047074,79.4,S01,25.025
750,60.92192442,0.529173273,98,1,32.85525971,32.9,S01,25
750.25,71.39614989,0.521411098,93,0,33.52922474,63.2,S01,24.975
750.5,75.86394467,0.548913056,92,2,33.95631016,30.2,S01,24.95
750.75,98.87687657,0.505517064,100,0,33.71085847,71.3,S01,24.925
751,85.56553125,0.499939152,92,1,33.47017284,69.6,S01,24.9
751.25,66.64518431,0.619662712,89,1,32.64916707,60.7,S01,24.875
751.5,84.86036289,0.651611618,97,1,33.09513758,59.8,S01,24.85
751.75,64.52696011,0.349244706,91,0,33.59390017,65.4,S01,24.825
752,90.82691054,0.501002115,100,2,33.10641297,66.4,S01,24.8
752.25,75.28875348,0.431130557,91,1,33.60167973,52.4,S01,24.775
752.5,79.06363811,0.468902853,90,0,33.8408717,73.9,S01,24.75
752.75,93.25796648,0.540251621,91,2,33.98125144,33.4,S01,24.725
753,67.12836431,0.566943837,93,1,32.88691032,57.8,S01,24.7
753.25,66.02881815,0.488787356,96,2,34.59832303,73.6,S01,24.675
753.5,74.16400674,0.308665967,97,2,33.88373967,32.7,S01,24.65
753.75,90.38378851,0.403495442,97,2,33.49914292,36.4,S01,24.625
754,64.80653925,0.589649967,94,1,34.04476829,67.3,S01,24.6
754.25,51.67844402,0.225957358,98,0,34.68270389,42.8,S01,24.575
754.5,75.48841142,0.618742715,97,3,32.78063995,32.7,S01,24.55
754.75,85.517408,0.552122999,87,2,33.38736868,47.2,S01,24.525
755,92.0026175,0.631617608,97,0,32.31078417,76,S01,24.5
755.25,75.36838638,0.480143081,96,1,33.59632577,67,S01,24.475
755.5,75.88573393,0.293859458,89,0,33.68269712,41.3,S01,24.45
755.75,91.53900734,0.543036264,10,4,33.48041894,43,S01,24.425
756,61.302583,0.627465312,93,1,33.17273321,30.3,S01,24.4
756.25,76.11479225,0.592472181,96,0,32.47524274,71.1,S01,24.375
756.5,81.9042389,0.433730852,94,0,33.68676684,45.3,S01,24.35
756.75,84.49218721,0.508676108,90,0,34.22771724,35.8,S01,24.325
757,74.90193307,0.446716373,92,0,33.20449077,69.2,S01,24.3
757.25,80.34441012,0.418073354,96,1,33.72002996,40.9,S01,24.275
757.5,55.11672647,0.595538857,85,0,32.71592784,69.5,S01,24.25
757.75,73.41751588,0.380246769,94,1,33.72860653,54.8,S01,24.225
758,84.53508713,0.410618357,86,1,33.30330885,48.9,S01,24.2
758.25,70.17705966,0.389597437,92,5,33.11879102,58.9,S01,24.175
758.5,80.58984222,0.350975248,94,3,33.11981818,33.4,S01,24.15
758.75,84.46872501,0.514641429,86,1,33.30319421,37.2,S01,24.125
759,76.57450799,0.616150305,95,2,33.69121666,41.4,S01,24.1
759.25,81.70463771,0.481512324,93,0,32.8439184,33.4,S01,24.075
759.5,70.37267435,0.34942522,100,1,33.30144233,38.9,S01,24.05
759.75,77.9338872,0.583994454,96,0,33.47926411,74.9,S01,24.025
760,86.1021617,0.668570175,100,0,32.95048039,41,S01,24
760.25,81.56972961,0.435375768,100,0,34.3983326,41.5,S01,23.975
760.5,74.1346873,0.452144573,95,1,33.07325226,48,S01,23.95
760.75,82.24216404,0.551566063,93,3,33.16528154,70.4,S01,23.925
761,87.14609791,0.662187375,92,1,33.01084603,56.7,S01,23.9
761.25,59.50058721,0.448016585,94,3,34.39924004,57.9,S01,23.875
761.5,91.59074065,0.366755022,88,0,33.77645261,68.2,S01,23.85
761.75,76.63745261,0.563141861,96,0,33.031704,41.1,S01,23.825
762,84.25489933,0.579906807,100,1,34.05311578,66.2,S01,23.8
762.25,91.97246924,0.500613145,87,0,33.60034935,54.8,S01,23.775
762.5,66.28326303,0.444186674,99,1,33.62862671,33.4,S01,23.75
762.75,72.90558998,0.599437873,99,2,33.3277614,37.8,S01,23.725
763,77.11451304,0.5528036,90,0,33.12529201,31.9,S01,23.7
763.25,72.16246479,0.423156448,96,0,33.66888305,36.3,S01,23.675
763.5,97.34936576,0.504909473,88,0,33.22745639,44.3,S01,23.65
763.75,71.43227906,0.364829247,85,0,34.40837781,30.7,S01,23.625
764,74.44453221,0.568589046,99,0,32.86535445,67.8,S01,23.6
764.25,82.04389032,0.473776643,93,1,34.26807839,34.3,S01,23.575
764.5,67.97850474,0.456428917,93,3,33.44434058,35.1,S01,23.55
764.75,76.04319288,0.496712551,92,0,33.64954287,57.7,S01,23.525
765,83.17453261,0.50403077,89,1,33.91657888,30.1,S01,23.5
765.25,76.67139596,0.589493006,96,0,33.18487535,32.6,S01,23.475
765.5,79.06613141,0.559109053,98,1,33.93212419,56.9,S01,23.45
765.75,74.70667888,0.484359072,96,0,32.14622807,63.7,S01,23.425
766,64.85529691,0.576366815,90,2,33.14000523,79.3,S01,23.4
766.25,83.21593211,0.540073725,94,0,33.0379686,43.1,S01,23.375
766.5,97.54933072,0.457340036,94,2,32.87324699,42.7,S01,23.35
766.75,80.18401631,0.487528184,88,2,33.39252258,59.6,S01,23.325
767,82.25264117,0.485177711,96,2,33.69287498,49.8,S01,23.3
767.25,86.92722755,0.550526134,99,1,33.85133,52.8,S01,23.275
767.5,67.30669503,0.463297739,98,2,33.62043838,63.3,S01,23.25
767.75,97.02514658,0.460959081,87,2,33.16715327,30,S01,23.225
768,82.02328796,0.696875731,98,0,33.68450822,57.1,S01,23.2
768.25,96.31856899,0.593973548,89,0,33.56214285,56.7,S01,23.175
768.5,72.66967004,0.423939934,99,3,33.96802808,43.5,S01,23.15
768.75,98.18061923,0.557094099,90,1,33.88846835,35.1,S01,23.125
769,87.75155494,0.511835007,92,0,33.51523821,71.3,S01,23.1
769.25,85.53040086,0.539155118,98,1,33.0513735,50.1,S01,23.075
769.5,82.34024454,0.513734132,95,2,33.17352492,63.7,S01,23.05
769.75,77.51471382,0.618964265,96,1,33.22510532,37.2,S01,23.025
770,92.00531658,0.534562034,93,3,33.34236683,58,S01,23
770.25,81.4035987,0.49379113,90,1,33.63402521,64.4,S01,22.975
